scheme_code,date,nav
119551,01-07-2025,107.6624
119551,30-06-2025,107.5767
119551,27-06-2025,107.4878
119551,26-06-2025,107.5011
119551,25-06-2025,107.511
119551,24-06-2025,107.5733
119551,23-06-2025,107.4577
119551,20-06-2025,107.4384
119551,19-06-2025,107.4465
119551,18-06-2025,107.5716
119551,17-06-2025,107.5644
119551,16-06-2025,107.4387
119551,13-06-2025,107.3575
119551,12-06-2025,107.4825
119551,11-06-2025,107.5439
119551,10-06-2025,107.6421
119551,09-06-2025,107.886
119551,06-06-2025,108.0092
119551,05-06-2025,107.7812
119551,04-06-2025,107.7469
119551,03-06-2025,107.7345
119551,02-06-2025,107.7103
119551,30-05-2025,107.657
119551,29-05-2025,107.6883
119551,28-05-2025,107.6822
119551,27-05-2025,107.6329
119551,26-05-2025,107.6218
119551,23-05-2025,107.5534
119551,22-05-2025,107.5193
119551,21-05-2025,107.4878
119551,20-05-2025,107.2867
119551,19-05-2025,107.1766
119551,16-05-2025,107.0688
119551,15-05-2025,106.9055
119551,14-05-2025,106.7901
119551,13-05-2025,106.6661
119551,09-05-2025,106.2789
119551,08-05-2025,106.3466
119551,07-05-2025,106.5585
119551,06-05-2025,106.5085
119551,05-05-2025,106.5451
119551,02-05-2025,106.4573
119551,30-04-2025,106.4272
119551,29-04-2025,106.4231
119551,28-04-2025,106.3422
119551,25-04-2025,106.2928
119551,24-04-2025,106.3431
119551,23-04-2025,106.3557
119551,22-04-2025,106.2867
119551,21-04-2025,106.1959
119551,17-04-2025,106.0393
119551,16-04-2025,105.9138
119551,15-04-2025,105.8256
119551,11-04-2025,105.7166
119551,09-04-2025,105.595
119551,08-04-2025,105.4798
119551,07-04-2025,105.4895
119551,04-04-2025,105.4731
119551,03-04-2025,105.407
119551,02-04-2025,105.2693
119551,31-03-2025,104.8517
119551,28-03-2025,104.798
119551,27-03-2025,104.5887
119551,26-03-2025,104.4275
119551,25-03-2025,104.3152
119551,24-03-2025,104.2711
119551,21-03-2025,104.1787
119551,20-03-2025,104.0851
119551,19-03-2025,103.9843
119551,18-03-2025,103.8685
119551,17-03-2025,103.8183
119551,13-03-2025,103.7314
119551,12-03-2025,103.6937
119551,11-03-2025,103.6633
119551,10-03-2025,103.6318
119551,07-03-2025,103.5932
119551,06-03-2025,103.577
119551,05-03-2025,103.5156
119551,04-03-2025,103.4961
119551,03-03-2025,103.4915
119551,28-02-2025,103.4542
119551,27-02-2025,103.475
119551,25-02-2025,103.5311
119551,24-02-2025,103.523
119551,21-02-2025,103.4606
119551,20-02-2025,103.4473
119551,18-02-2025,103.428
119551,17-02-2025,103.4024
119551,14-02-2025,103.3587
119551,13-02-2025,103.3413
119551,12-02-2025,103.3327
119551,11-02-2025,103.3491
119551,10-02-2025,103.3119
119551,07-02-2025,103.2983
119551,06-02-2025,103.3557
119551,05-02-2025,103.2887
119551,04-02-2025,103.2096
119551,03-02-2025,103.2079
119551,31-01-2025,103.1194
119551,30-01-2025,103.0995
119551,29-01-2025,103.0631
119551,28-01-2025,103.0551
119551,27-01-2025,103.0191
119551,24-01-2025,102.9
119551,23-01-2025,102.8828
119551,22-01-2025,102.882
119551,21-01-2025,102.833
119551,20-01-2025,102.7722
119551,17-01-2025,102.6971
119551,16-01-2025,102.6846
119551,15-01-2025,102.5547
119551,14-01-2025,102.5067
119551,13-01-2025,102.479
119551,10-01-2025,102.5788
119551,09-01-2025,102.5669
119551,08-01-2025,102.5842
119551,07-01-2025,102.5942
119551,06-01-2025,102.5428
119551,03-01-2025,102.4734
119551,02-01-2025,102.4411
119551,01-01-2025,102.4373
119551,31-12-2024,102.4261
119551,30-12-2024,102.3935
119551,27-12-2024,102.3377
119551,26-12-2024,102.3057
119551,24-12-2024,102.276
119551,23-12-2024,102.2971
119551,20-12-2024,102.2299
119551,19-12-2024,102.2319
119551,18-12-2024,102.3051
119551,17-12-2024,102.2788
119551,16-12-2024,108.8176
119551,13-12-2024,108.7654
119551,12-12-2024,108.76
119551,11-12-2024,108.7714
119551,10-12-2024,108.7512
119551,09-12-2024,108.7124
119551,06-12-2024,108.6492
119551,05-12-2024,108.7127
119551,04-12-2024,108.6652
119551,03-12-2024,108.5772
119551,02-12-2024,108.547
119551,29-11-2024,108.3481
119551,28-11-2024,108.248
119551,27-11-2024,108.2186
119551,26-11-2024,108.234
119551,25-11-2024,108.2199
119551,22-11-2024,108.1301
119551,21-11-2024,108.1547
119551,19-11-2024,108.1459
119551,18-11-2024,108.1144
119551,14-11-2024,108.0265
119551,13-11-2024,108.0513
119551,12-11-2024,108.0534
119551,11-11-2024,108.0457
119551,08-11-2024,107.9884
119551,07-11-2024,107.9237
119551,06-11-2024,107.8879
119551,05-11-2024,107.8874
119551,04-11-2024,107.8739
119551,31-10-2024,107.8015
119551,30-10-2024,107.7881
119551,29-10-2024,107.725
119551,28-10-2024,107.6861
119551,25-10-2024,107.6909
119551,24-10-2024,107.674
119551,23-10-2024,107.6336
119551,22-10-2024,107.5869
119551,21-10-2024,107.6357
119551,18-10-2024,107.6158
119551,17-10-2024,107.6503
119551,16-10-2024,107.6535
119551,15-10-2024,107.6534
119551,14-10-2024,107.6186
119551,11-10-2024,107.5265
119551,10-10-2024,107.504
119551,09-10-2024,107.4772
119551,08-10-2024,107.3126
119551,07-10-2024,107.2487
119551,04-10-2024,107.2257
119551,03-10-2024,107.3076
119551,01-10-2024,107.3237
119551,30-09-2024,107.225
119551,27-09-2024,107.1769
119551,26-09-2024,107.1966
119551,25-09-2024,107.1126
119551,24-09-2024,107.0466
119551,23-09-2024,107.0237
119551,20-09-2024,106.929
119551,19-09-2024,106.8809
119551,17-09-2024,106.7639
119551,16-09-2024,106.7623
119551,13-09-2024,106.6573
119551,12-09-2024,106.5827
119551,11-09-2024,106.5512
119551,10-09-2024,106.4902
119551,09-09-2024,106.4667
119551,06-09-2024,106.4146
119551,05-09-2024,106.4059
119551,04-09-2024,106.3754
119551,03-09-2024,106.3329
119551,02-09-2024,106.3054
119551,30-08-2024,106.2668
119551,29-08-2024,106.2648
119551,28-08-2024,106.2365
119551,27-08-2024,106.1953
119551,26-08-2024,106.1703
119551,23-08-2024,106.1127
119551,22-08-2024,106.0858
119551,21-08-2024,106.0518
119551,20-08-2024,106.0252
119551,19-08-2024,105.9818
119551,16-08-2024,105.9116
119551,14-08-2024,105.8943
119551,13-08-2024,105.8532
119551,12-08-2024,105.8262
119551,09-08-2024,105.7861
119551,08-08-2024,105.7637
119551,07-08-2024,105.7549
119551,06-08-2024,105.7253
119551,05-08-2024,105.7262
119551,02-08-2024,105.5909
119551,01-08-2024,105.5455
119551,31-07-2024,105.5109
119551,30-07-2024,105.5094
119551,29-07-2024,105.5119
119551,26-07-2024,105.4135
119551,25-07-2024,105.3408
119551,24-07-2024,105.2595
119551,23-07-2024,105.2253
119551,22-07-2024,105.223
119551,19-07-2024,105.1758
119551,18-07-2024,105.1452
119551,16-07-2024,105.0855
119551,15-07-2024,105.0151
119551,12-07-2024,104.9292
119551,11-07-2024,104.9227
119551,10-07-2024,104.9009
119551,09-07-2024,104.8761
119551,08-07-2024,104.8485
119551,05-07-2024,104.7786
119551,04-07-2024,104.745
119551,03-07-2024,104.7114
119551,02-07-2024,104.6724
119551,01-07-2024,104.6276
119551,30-06-2024,104.6136
119551,28-06-2024,104.574
119551,27-06-2024,104.5382
119551,26-06-2024,104.5187
119551,25-06-2024,104.5405
119551,24-06-2024,117.8708
119551,21-06-2024,104.4713
119551,20-06-2024,104.432
119551,19-06-2024,104.3994
119551,18-06-2024,104.3524
119551,14-06-2024,104.2704
119551,13-06-2024,104.2366
119551,12-06-2024,104.1778
119551,11-06-2024,104.1556
119551,10-06-2024,104.0928
119551,07-06-2024,104.0351
119551,06-06-2024,103.9979
119551,05-06-2024,103.9001
119551,04-06-2024,103.8414
119551,03-06-2024,104.0983
119551,31-05-2024,103.9547
119551,30-05-2024,103.9279
119551,29-05-2024,103.8954
119551,28-05-2024,103.9118
119551,27-05-2024,103.9153
119551,24-05-2024,103.871
119551,22-05-2024,103.7992
119551,21-05-2024,103.7247
119551,17-05-2024,103.6086
119551,16-05-2024,103.618
119551,15-05-2024,103.5312
119551,14-05-2024,103.4525
119551,13-05-2024,103.4188
119551,10-05-2024,103.3607
119551,09-05-2024,103.3271
119551,08-05-2024,103.3191
119551,07-05-2024,103.3251
119551,06-05-2024,103.3135
119551,03-05-2024,103.16
119551,02-05-2024,103.1097
119551,30-04-2024,103.0514
119551,29-04-2024,103.0161
119551,26-04-2024,102.9593
119551,25-04-2024,102.9493
119551,24-04-2024,102.9549
119551,23-04-2024,102.9532
119551,22-04-2024,102.8818
119551,19-04-2024,102.785
119551,18-04-2024,102.878
119551,16-04-2024,102.834
119551,15-04-2024,102.8695
119551,12-04-2024,102.7853
119551,10-04-2024,102.8998
119551,08-04-2024,102.7894
119551,05-04-2024,102.8278
119551,04-04-2024,102.831
119551,03-04-2024,102.7932
119551,02-04-2024,102.7608
119551,31-03-2024,102.7632
119551,28-03-2024,102.7096
119551,27-03-2024,102.5361
119551,26-03-2024,110.1903
119551,22-03-2024,110.1729
119551,21-03-2024,110.2046
119551,20-03-2024,110.1485
119551,19-03-2024,110.114
119551,18-03-2024,110.144
119551,15-03-2024,110.1319
119551,14-03-2024,110.1196
119551,13-03-2024,110.1303
119551,12-03-2024,110.1246
119551,11-03-2024,110.12
119551,07-03-2024,109.9624
119551,06-03-2024,109.9177
119551,05-03-2024,109.8552
119551,04-03-2024,109.8436
119551,01-03-2024,109.7834
119551,29-02-2024,109.7711
119551,28-02-2024,109.7569
119551,27-02-2024,109.7147
119551,26-02-2024,109.7161
119551,23-02-2024,109.6186
119551,22-02-2024,109.6091
119551,21-02-2024,109.5846
119551,20-02-2024,109.5383
119551,16-02-2024,109.393
119551,15-02-2024,109.3771
119551,14-02-2024,109.2938
119551,13-02-2024,109.3221
119551,12-02-2024,109.3183
119551,09-02-2024,109.2569
119551,08-02-2024,109.2929
119551,07-02-2024,109.2938
119551,06-02-2024,109.2489
119551,05-02-2024,109.2279
119551,02-02-2024,109.2484
119551,01-02-2024,109.1334
119551,31-01-2024,108.9501
119551,30-01-2024,108.9094
119551,29-01-2024,108.8663
119551,25-01-2024,108.7795
119551,24-01-2024,108.7584
119551,23-01-2024,108.756
119551,19-01-2024,108.6634
119551,18-01-2024,108.6691
119551,17-01-2024,108.6641
119551,16-01-2024,108.6565
119551,15-01-2024,108.6546
119551,12-01-2024,108.5277
119551,11-01-2024,108.4768
119551,10-01-2024,108.4687
119551,09-01-2024,108.4351
119551,08-01-2024,108.4013
119551,05-01-2024,108.2934
119551,04-01-2024,108.3068
119551,03-01-2024,108.3033
119551,02-01-2024,108.302
119551,01-01-2024,108.2962
119551,29-12-2023,108.2404
119551,28-12-2023,116.2869
119551,27-12-2023,116.2785
119551,26-12-2023,116.29
119551,22-12-2023,116.1862
119551,21-12-2023,116.1666
119551,20-12-2023,116.1637
119551,19-12-2023,116.146
119551,18-12-2023,116.1498
119551,15-12-2023,116.0675
119551,14-12-2023,115.9449
119551,13-12-2023,115.7767
119551,12-12-2023,115.7387
119551,11-12-2023,115.7213
119551,08-12-2023,115.6975
119551,07-12-2023,115.7012
119551,06-12-2023,115.6714
119551,05-12-2023,115.6087
119551,04-12-2023,115.5786
119551,01-12-2023,115.4928
119551,30-11-2023,115.5118
119551,29-11-2023,115.5248
119551,28-11-2023,115.4606
119551,24-11-2023,115.3487
119551,23-11-2023,115.3838
119551,22-11-2023,115.3956
119551,21-11-2023,115.3462
119551,20-11-2023,115.4124
119551,17-11-2023,115.4046
119551,16-11-2023,115.359
119551,15-11-2023,115.3184
119551,13-11-2023,115.1762
119551,10-11-2023,115.1099
119551,09-11-2023,115.1482
119551,08-11-2023,115.097
119551,07-11-2023,115.0481
119551,06-11-2023,114.9939
119551,03-11-2023,114.9185
119551,02-11-2023,114.8598
119551,01-11-2023,114.7619
119551,31-10-2023,114.7532
119551,30-10-2023,114.7213
119551,27-10-2023,114.6755
119551,26-10-2023,114.6543
119551,25-10-2023,114.6385
119551,23-10-2023,114.5561
119551,20-10-2023,114.5203
119551,19-10-2023,114.5085
119551,18-10-2023,114.5264
119551,17-10-2023,114.5336
119551,16-10-2023,114.515
119551,13-10-2023,114.4576
119551,12-10-2023,114.4277
119551,11-10-2023,114.3772
119551,10-10-2023,114.2773
119551,09-10-2023,114.2335
119551,06-10-2023,114.2282
119551,05-10-2023,114.5152
119551,04-10-2023,114.4301
119551,03-10-2023,114.4257
119551,29-09-2023,114.3746
119551,27-09-2023,114.4022
119551,26-09-2023,114.3858
119551,25-09-2023,114.3926
119551,22-09-2023,114.3437
119551,21-09-2023,114.3346
119551,20-09-2023,114.3068
119551,18-09-2023,114.2257
119551,15-09-2023,114.1634
119551,14-09-2023,114.2468
119551,13-09-2023,114.1471
119551,12-09-2023,114.0096
119551,11-09-2023,114.0239
119551,08-09-2023,114.0015
119551,07-09-2023,114.0437
119551,06-09-2023,113.9571
119551,05-09-2023,113.9984
119551,04-09-2023,113.9843
119551,01-09-2023,113.9205
119551,31-08-2023,113.9005
119551,30-08-2023,113.8834
119551,29-08-2023,113.8467
119551,28-08-2023,113.8221
119551,25-08-2023,113.708
119551,24-08-2023,113.6982
119551,23-08-2023,113.6358
119551,22-08-2023,113.5608
119551,21-08-2023,113.5726
119551,18-08-2023,113.5055
119551,17-08-2023,113.448
119551,14-08-2023,113.4717
119551,11-08-2023,113.4328
119551,10-08-2023,113.4695
119551,09-08-2023,113.4446
119551,08-08-2023,113.4097
119551,07-08-2023,113.4145
119551,04-08-2023,113.3024
119551,03-08-2023,113.3366
119551,02-08-2023,113.371
119551,01-08-2023,113.3502
119551,31-07-2023,113.2955
119551,28-07-2023,113.2233
119551,27-07-2023,113.302
119551,26-07-2023,113.25
119551,25-07-2023,113.2068
119551,24-07-2023,113.252
119551,21-07-2023,113.1867
119551,20-07-2023,113.2135
119551,19-07-2023,113.185
119551,18-07-2023,113.1539
119551,17-07-2023,113.0933
119551,14-07-2023,113.0224
119551,13-07-2023,112.9794
119551,12-07-2023,112.8785
119551,11-07-2023,112.879
119551,10-07-2023,112.7947
119551,07-07-2023,112.7417
119551,06-07-2023,112.7607
119551,05-07-2023,112.7734
119551,04-07-2023,112.7332
119551,03-07-2023,112.6779
119551,30-06-2023,112.6635
119551,28-06-2023,112.6521
119551,27-06-2023,112.6073
119551,26-06-2023,112.5988
119551,23-06-2023,112.5447
119551,22-06-2023,112.5347
119551,21-06-2023,112.5483
119551,20-06-2023,112.5543
119551,19-06-2023,112.5427
119551,16-06-2023,112.4688
119551,15-06-2023,112.4579
119551,14-06-2023,112.4522
119551,13-06-2023,112.4564
119551,12-06-2023,112.4181
119551,09-06-2023,112.3662
119551,08-06-2023,112.3995
119551,07-06-2023,112.4241
119551,06-06-2023,112.3976
119551,05-06-2023,112.35
119551,02-06-2023,112.3136
119551,01-06-2023,112.3041
119551,31-05-2023,112.2328
119551,30-05-2023,112.2149
119551,29-05-2023,112.1994
119551,26-05-2023,112.1609
119551,25-05-2023,112.1468
119551,24-05-2023,112.1392
119551,23-05-2023,112.1072
119551,22-05-2023,112.1196
119551,19-05-2023,111.9729
119551,18-05-2023,111.9625
119551,17-05-2023,111.8786
119551,16-05-2023,111.8439
119551,15-05-2023,111.8017
119551,12-05-2023,111.7357
119551,11-05-2023,111.6912
119551,10-05-2023,111.6632
119551,09-05-2023,111.6494
119551,08-05-2023,111.6462
119551,04-05-2023,111.556
119551,03-05-2023,111.534
119551,02-05-2023,111.4551
119551,28-04-2023,111.3814
119551,27-04-2023,111.3747
119551,26-04-2023,111.3157
119551,25-04-2023,111.2845
119551,24-04-2023,111.2444
119551,21-04-2023,111.1177
119551,20-04-2023,111.0695
119551,19-04-2023,111.0669
119551,18-04-2023,111.029
119551,17-04-2023,110.9947
119551,13-04-2023,110.9273
119551,12-04-2023,110.9134
119551,11-04-2023,110.847
119551,10-04-2023,110.8339
119551,06-04-2023,110.7692
119551,05-04-2023,110.5493
119551,03-04-2023,110.4369
119551,31-03-2023,110.3887
119551,29-03-2023,110.2525
119551,28-03-2023,110.1156
119551,27-03-2023,110.1469
119551,24-03-2023,110.0794
119551,23-03-2023,110.0625
119551,21-03-2023,109.981
119551,20-03-2023,109.9509
119551,17-03-2023,109.8366
119551,16-03-2023,109.7988
119551,15-03-2023,109.8123
119551,14-03-2023,109.7889
119551,13-03-2023,109.7345
119551,10-03-2023,109.5769
119551,09-03-2023,109.541
119551,08-03-2023,109.5103
119551,06-03-2023,109.5313
119551,03-03-2023,109.4874
119551,02-03-2023,109.447
119551,01-03-2023,109.43
119551,28-02-2023,109.4442
119551,27-02-2023,109.4341
119551,24-02-2023,109.4234
119551,23-02-2023,109.409
119551,22-02-2023,109.3818
119551,21-02-2023,109.4182
119551,20-02-2023,109.378
119551,17-02-2023,109.2924
119551,16-02-2023,109.3243
119551,15-02-2023,109.2929
119551,14-02-2023,109.248
119551,13-02-2023,109.2826
119551,10-02-2023,109.2412
119551,09-02-2023,109.2446
119551,08-02-2023,109.2472
119551,07-02-2023,109.2826
119551,06-02-2023,109.2662
119551,03-02-2023,109.2425
119551,02-02-2023,109.2186
119551,01-02-2023,109.1849
119551,31-01-2023,109.0678
119551,30-01-2023,109.0072
119551,27-01-2023,108.9787
119551,25-01-2023,108.9962
119551,24-01-2023,108.9995
119551,23-01-2023,108.9803
119551,20-01-2023,108.9335
119551,19-01-2023,108.9578
119551,18-01-2023,108.929
119551,17-01-2023,108.9098
119551,16-01-2023,108.8945
119551,13-01-2023,108.8441
119551,12-01-2023,108.8154
119551,11-01-2023,108.7682
119551,10-01-2023,108.7409
119551,09-01-2023,108.7189
119551,06-01-2023,108.6235
119551,05-01-2023,108.6405
119551,04-01-2023,108.6262
119551,03-01-2023,108.627
119551,02-01-2023,108.5922
119551,30-12-2022,108.5225
119551,29-12-2022,108.4982
119551,28-12-2022,108.4921
119551,27-12-2022,108.472
119551,26-12-2022,108.4303
119551,23-12-2022,108.4095
119551,22-12-2022,108.3903
119551,21-12-2022,108.3843
119551,20-12-2022,108.4123
119551,19-12-2022,108.3837
119551,16-12-2022,108.3466
119551,15-12-2022,108.3336
119551,14-12-2022,108.3488
119551,13-12-2022,108.2884
119551,12-12-2022,108.2614
119551,09-12-2022,108.1868
119551,08-12-2022,108.1783
119551,07-12-2022,108.1551
119551,06-12-2022,108.1762
119551,05-12-2022,108.1499
119551,02-12-2022,108.0988
119551,01-12-2022,108.0832
119551,30-11-2022,108.0334
119551,29-11-2022,107.99
119551,28-11-2022,107.9959
119551,25-11-2022,107.9066
119551,24-11-2022,107.8882
119551,23-11-2022,107.8393
119551,22-11-2022,107.8369
119551,21-11-2022,107.8002
119551,18-11-2022,107.7527
119551,17-11-2022,107.7346
119551,16-11-2022,107.7065
119551,15-11-2022,107.709
119551,14-11-2022,107.6593
119551,11-11-2022,107.6105
119551,10-11-2022,107.5243
119551,09-11-2022,107.4581
119551,07-11-2022,107.3633
119551,04-11-2022,107.307
119551,03-11-2022,107.2944
119551,02-11-2022,107.303
119551,01-11-2022,107.2818
119551,31-10-2022,107.2729
119551,28-10-2022,107.2137
119551,27-10-2022,107.2349
119551,25-10-2022,107.112
119551,21-10-2022,106.9649
119551,20-10-2022,106.9757
119551,19-10-2022,106.997
119551,18-10-2022,106.9767
119551,17-10-2022,106.9437
119551,14-10-2022,106.7922
119551,13-10-2022,106.812
119551,12-10-2022,106.808
119551,11-10-2022,106.782
119551,10-10-2022,106.8233
119551,07-10-2022,106.8408
119551,06-10-2022,106.8875
119551,04-10-2022,106.8856
119551,03-10-2022,106.8261
119551,30-09-2022,106.7948
119551,29-09-2022,106.7145
119551,28-09-2022,106.6485
119551,27-09-2022,106.6575
119551,26-09-2022,106.6784
119551,23-09-2022,106.6333
119551,22-09-2022,106.7549
119551,21-09-2022,106.8072
119551,20-09-2022,106.824
119551,19-09-2022,106.8748
119551,16-09-2022,106.8585
119551,15-09-2022,106.9084
119551,14-09-2022,106.9625
119551,13-09-2022,106.9983
119551,12-09-2022,106.954
119551,09-09-2022,106.9116
119551,08-09-2022,106.9005
119551,07-09-2022,106.8681
119551,06-09-2022,106.8291
119551,05-09-2022,106.8191
119551,02-09-2022,106.7705
119551,01-09-2022,106.7475
119551,30-08-2022,106.7038
119551,29-08-2022,106.6906
119551,26-08-2022,106.6296
119551,25-08-2022,106.5824
119551,24-08-2022,106.599
119551,23-08-2022,106.5597
119551,22-08-2022,106.5568
119551,19-08-2022,106.5072
119551,18-08-2022,106.5141
119551,17-08-2022,106.5092
119551,12-08-2022,106.3294
119551,11-08-2022,106.3209
119551,10-08-2022,106.2542
119551,08-08-2022,106.1541
119551,05-08-2022,106.1086
119551,04-08-2022,106.2254
119551,03-08-2022,106.15
119551,02-08-2022,106.1993
119551,01-08-2022,106.1219
119551,29-07-2022,106.0066
119551,28-07-2022,105.9484
119551,27-07-2022,105.9293
119551,26-07-2022,105.9161
119551,25-07-2022,105.9141
119551,22-07-2022,105.8449
119551,21-07-2022,105.8401
119551,20-07-2022,105.8304
119551,19-07-2022,105.7996
119551,18-07-2022,105.788
119551,15-07-2022,105.776
119551,14-07-2022,105.776
119551,13-07-2022,105.7695
119551,12-07-2022,105.7093
119551,11-07-2022,105.672
119551,08-07-2022,105.6723
119551,07-07-2022,105.7041
119551,06-07-2022,105.7065
119551,05-07-2022,105.5371
119551,04-07-2022,105.4884
119551,01-07-2022,105.3963
119551,30-06-2022,105.3199
119551,29-06-2022,105.2859
119551,28-06-2022,105.2771
119551,27-06-2022,105.2922
119551,24-06-2022,105.1971
119551,23-06-2022,105.2106
119551,22-06-2022,105.1767
119551,21-06-2022,112.757
119551,20-06-2022,112.7336
119551,17-06-2022,112.5783
119551,16-06-2022,112.5715
119551,15-06-2022,112.5757
119551,14-06-2022,112.583
119551,13-06-2022,112.5985
119551,10-06-2022,112.6848
119551,09-06-2022,112.6487
119551,08-06-2022,112.5902
119551,07-06-2022,112.4553
119551,06-06-2022,112.53
119551,03-06-2022,112.5469
119551,02-06-2022,112.579
119551,01-06-2022,112.5519
119551,31-05-2022,112.6801
119551,30-05-2022,112.6166
119551,27-05-2022,112.5875
119551,26-05-2022,112.5751
119551,25-05-2022,112.5511
119551,24-05-2022,112.5432
119551,23-05-2022,112.5061
119551,20-05-2022,112.4374
119551,19-05-2022,112.4539
119551,18-05-2022,112.4368
119551,17-05-2022,112.4137
119551,13-05-2022,112.3647
119551,12-05-2022,112.433
119551,11-05-2022,112.3991
119551,10-05-2022,112.3479
119551,09-05-2022,112.2672
119551,06-05-2022,112.244
119551,05-05-2022,112.3588
119551,04-05-2022,112.4331
119551,02-05-2022,113.1319
119551,29-04-2022,113.0956
119551,28-04-2022,113.0848
119551,27-04-2022,113.0954
119551,26-04-2022,113.0579
119551,25-04-2022,113.0615
119551,22-04-2022,112.959
119551,21-04-2022,112.956
119551,20-04-2022,112.936
119551,19-04-2022,112.9046
119551,18-04-2022,112.8584
119551,13-04-2022,112.6844
119551,12-04-2022,112.8405
119551,11-04-2022,112.8479
119551,08-04-2022,112.9062
119551,07-04-2022,113.1825
119551,06-04-2022,113.1607
119551,05-04-2022,113.1661
119551,04-04-2022,113.1171
119551,31-03-2022,113.0782
119551,30-03-2022,113.0255
119551,29-03-2022,112.9912
119551,28-03-2022,112.9448
119551,25-03-2022,112.9034
119551,24-03-2022,112.8542
119551,23-03-2022,112.8231
119551,22-03-2022,121.9441
119551,21-03-2022,121.9474
119551,17-03-2022,121.8816
119551,16-03-2022,121.7919
119551,15-03-2022,121.8177
119551,14-03-2022,121.7179
119551,11-03-2022,121.6652
119551,10-03-2022,121.6699
119551,09-03-2022,121.6144
119551,08-03-2022,121.5935
119551,07-03-2022,121.6023
119551,04-03-2022,121.6603
119551,03-03-2022,121.6296
119551,02-03-2022,121.665
119551,28-02-2022,121.7348
119551,25-02-2022,121.7161
119551,24-02-2022,121.7161
119551,23-02-2022,121.7264
119551,22-02-2022,121.6893
119551,21-02-2022,121.7193
119551,18-02-2022,121.6824
119551,17-02-2022,121.6561
119551,16-02-2022,121.6448
119551,15-02-2022,121.6181
119551,14-02-2022,121.6236
119551,11-02-2022,121.5265
119551,10-02-2022,121.4458
119551,09-02-2022,121.2257
119551,08-02-2022,121.1629
119551,04-02-2022,121.0091
119551,03-02-2022,121.0079
119551,02-02-2022,120.9797
119551,01-02-2022,121.041
119551,31-01-2022,121.2264
119551,28-01-2022,121.1287
119551,27-01-2022,121.1095
119551,25-01-2022,121.1535
119551,24-01-2022,121.1248
119551,21-01-2022,121.133
119551,20-01-2022,121.1056
119551,19-01-2022,121.0829
119551,18-01-2022,121.0769
119551,17-01-2022,121.0746
119551,14-01-2022,121.0906
119551,13-01-2022,121.0679
119551,12-01-2022,121.0236
119551,11-01-2022,120.9723
119551,10-01-2022,120.9198
119551,07-01-2022,120.9547
119551,06-01-2022,120.9577
119551,05-01-2022,120.9314
119551,04-01-2022,120.9326
119551,03-01-2022,120.9791
119551,31-12-2021,120.9424
119551,30-12-2021,120.9049
119551,29-12-2021,120.9039
119551,28-12-2021,120.8977
119551,27-12-2021,120.9367
119551,24-12-2021,120.886
119551,23-12-2021,120.8813
119551,22-12-2021,120.8645
119551,21-12-2021,132.1135
119551,20-12-2021,132.1983
119551,17-12-2021,132.2288
119551,16-12-2021,132.2637
119551,15-12-2021,132.2563
119551,14-12-2021,132.2368
119551,13-12-2021,132.1789
119551,10-12-2021,132.1656
119551,09-12-2021,132.162
119551,08-12-2021,132.1611
119551,07-12-2021,132.0998
119551,06-12-2021,132.0903
119551,03-12-2021,132.0162
119551,02-12-2021,132.0146
119551,01-12-2021,131.9697
119551,30-11-2021,131.9668
119551,29-11-2021,131.9194
119551,26-11-2021,131.8818
119551,25-11-2021,131.8704
119551,24-11-2021,131.8645
119551,23-11-2021,131.8686
119551,22-11-2021,131.858
119551,18-11-2021,131.7944
119551,17-11-2021,131.7489
119551,16-11-2021,131.7479
119551,15-11-2021,131.7417
119551,12-11-2021,131.6894
119551,11-11-2021,131.6866
119551,10-11-2021,131.659
119551,09-11-2021,131.6599
119551,08-11-2021,131.6163
119551,03-11-2021,131.4386
119551,02-11-2021,131.3907
119551,01-11-2021,131.3951
119551,29-10-2021,131.3687
119551,28-10-2021,131.396
119551,27-10-2021,131.4254
119551,26-10-2021,131.4286
119551,25-10-2021,131.5009
119551,22-10-2021,131.4697
119551,21-10-2021,131.4413
119551,20-10-2021,131.3437
119551,18-10-2021,131.3686
119551,14-10-2021,131.3603
119551,13-10-2021,131.3582
119551,12-10-2021,131.2981
119551,11-10-2021,131.2562
119551,08-10-2021,131.2335
119551,07-10-2021,131.2265
119551,06-10-2021,131.2459
119551,05-10-2021,131.2616
119551,04-10-2021,131.3094
119551,01-10-2021,131.2393
119551,30-09-2021,131.2526
119551,29-09-2021,131.2328
119551,28-09-2021,131.3044
119551,27-09-2021,131.258
119551,24-09-2021,131.2694
119551,23-09-2021,131.3554
119551,22-09-2021,131.3513
119551,21-09-2021,131.3316
119551,20-09-2021,131.3222
119551,17-09-2021,131.2591
119551,16-09-2021,131.2345
119551,15-09-2021,131.1996
119551,14-09-2021,144.1251
119551,13-09-2021,144.1118
119551,09-09-2021,144.0574
119551,08-09-2021,144.0275
119551,07-09-2021,144.0042
119551,06-09-2021,144.0148
119551,03-09-2021,143.9699
119551,02-09-2021,143.9444
119551,01-09-2021,143.8746
119551,31-08-2021,143.7984
119551,30-08-2021,143.7535
119551,27-08-2021,143.6277
119551,26-08-2021,143.5893
119551,25-08-2021,143.5853
119551,24-08-2021,143.5629
119551,23-08-2021,143.5597
119551,20-08-2021,143.5164
119551,18-08-2021,143.4818
119551,17-08-2021,143.3696
